Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
11670,PQ: Practical Intelligence Quotient,PSP,2005.0,Puzzle,D3Publisher,0.2645751311064591,0.0,0.0,0.1,0.282842712474619
11671,Duke Nukem: Land of the Babes,PS,2000.0,Shooter,Atari,0.2,0.17320508075688773,0.0,0.0,0.282842712474619
11672,Majin Tensei,SNES,1994.0,Role-Playing,Atlus,0.0,0.0,0.282842712474619,0.0,0.282842712474619
11673,Dragon Force II: Kamisarishi Daichi ni,SAT,1998.0,Strategy,Sega,0.0,0.0,0.282842712474619,0.0,0.282842712474619
11674,Pac-Man World 3,PSP,2005.0,Platform,Namco Bandai Games,0.2645751311064591,0.0,0.0,0.1,0.282842712474619
11675,Monkey Hero,PS,1998.0,Action,Take-Two Interactive,0.2,0.17320508075688773,0.0,0.0,0.282842712474619
11676,Tokyo Beat Down,DS,2008.0,Action,Success,0.2645751311064591,0.0,0.0,0.1,0.282842712474619
11677,Krazy Ivan,PS,1995.0,Simulation,Psygnosis,0.2,0.17320508075688773,0.0,0.0,0.282842712474619
11678,Need for Speed: Most Wanted,PC,2012.0,Racing,Electronic Arts,0.0,0.2449489742783178,0.0,0.1414213562373095,0.282842712474619
11679,Quo Vadis,SAT,1995.0,Strategy,Glams,0.0,0.0,0.282842712474619,0.0,0.282842712474619
11680,The Lord of the Rings: The Battle for Middle-Earth,PC,2004.0,Strategy,Electronic Arts,0.1,0.2449489742783178,0.0,0.1,0.282842712474619
11681,The Legend of Kage 2,DS,2008.0,Action,Square Enix,0.2645751311064591,0.0,0.0,0.0,0.282842712474619
11682,Fate/Tiger Colosseum,PSP,2007.0,Fighting,Capcom,0.0,0.0,0.282842712474619,0.0,0.282842712474619
11683,World Party Games,Wii,2009.0,Misc,505 Games,0.2645751311064591,0.0,0.0,0.1,0.282842712474619
11684,Samurai Warriors Chronicles 3,3DS,2014.0,Action,Tecmo Koei,0.0,0.0,0.282842712474619,0.0,0.282842712474619
11685,Open Season,PSP,2006.0,Platform,Ubisoft,0.2645751311064591,0.0,0.0,0.1,0.282842712474619
11686,Animal Kingdom: Wildlife Expedition,Wii,2009.0,Adventure,Natsume,0.2645751311064591,0.0,0.0,0.1,0.282842712474619
11687,Brothers in Arms: Furious 4,PS3,2012.0,Shooter,Ubisoft,0.1,0.22360679774997896,0.0,0.1414213562373095,0.282842712474619
11688,Rogue Trooper: Quartz Zone Massacre,Wii,2009.0,Shooter,Reef Entertainment,0.2645751311064591,0.0,0.0,0.1,0.282842712474619
11689,Dragon Ball Z: The Legacy of Goku I & II,GBA,2005.0,Role-Playing,Atari,0.22360679774997896,0.1414213562373095,0.0,0.0,0.282842712474619
11690,R: Racing Evolution,GC,2003.0,Racing,Namco Bandai Games,0.2449489742783178,0.1414213562373095,0.0,0.0,0.282842712474619
11691,Crayola: Colorful Journey,Wii,2009.0,Misc,Crave Entertainment,0.2645751311064591,0.0,0.0,0.1,0.282842712474619
11692,Storybook Workshop,Wii,2009.0,Misc,Konami Digital Entertainment,0.2645751311064591,0.0,0.0,0.1,0.282842712474619
11693,World Tour Soccer 06,PSP,2006.0,Sports,Sony Computer Entertainment,0.2645751311064591,0.0,0.0,0.1,0.282842712474619
11694,Stella Deus: The Gate of Eternity,PS2,2004.0,Strategy,505 Games,0.2,0.17320508075688773,0.0,0.1,0.282842712474619
11695,Vietcong: Purple Haze,XB,2004.0,Shooter,Gathering of Developers,0.2449489742783178,0.1414213562373095,0.0,0.0,0.282842712474619
11696,Conflict: Desert Storm,GC,2003.0,Shooter,SCi,0.2449489742783178,0.1414213562373095,0.0,0.0,0.282842712474619
11697,One Piece: Gear Spirit,DS,2007.0,Fighting,Namco Bandai Games,0.0,0.0,0.282842712474619,0.0,0.282842712474619
11698,Tales of Fandom Vol.2,PS2,2007.0,Role-Playing,Namco Bandai Games,0.0,0.0,0.282842712474619,0.0,0.282842712474619
11699,Titanic Mystery,DS,2010.0,Puzzle,PlayV,0.22360679774997896,0.1414213562373095,0.0,0.1,0.282842712474619
11700,Minna no Joushiki Ryoku TV,Wii,2008.0,Misc,Nintendo,0.0,0.0,0.282842712474619,0.0,0.282842712474619
11701,P.T.O. IV: Pacific Theater of Operations,PS2,2002.0,Strategy,Tecmo Koei,0.2,0.17320508075688773,0.0,0.1,0.282842712474619
11702,WipEout HD Fury,PS3,2009.0,Racing,Sony Computer Entertainment,0.0,0.2449489742783178,0.0,0.1414213562373095,0.282842712474619
11703,Genkai Totsuki Moero Chronicle,PSV,2014.0,Role-Playing,Compile Heart,0.0,0.0,0.282842712474619,0.0,0.282842712474619
11704,Metal Gear Solid V: The Phantom Pain,PC,2015.0,Action,Konami Digital Entertainment,0.0,0.2645751311064591,0.0,0.0,0.282842712474619
11705,Tears to Tiara: Garland of the Earth,PS3,2008.0,Strategy,Aqua Plus,0.0,0.0,0.282842712474619,0.0,0.282842712474619
11706,Madden NFL 17,PS3,2016.0,Sports,Electronic Arts,0.22360679774997896,0.1,0.0,0.1,0.282842712474619
11707,Mind Quiz: Your Brain Coach,DS,2006.0,Misc,Ubisoft,0.0,0.0,0.282842712474619,0.0,0.282842712474619
11708,WRC 2: FIA World Rally Championship,X360,2011.0,Racing,Ubisoft,0.0,0.2449489742783178,0.0,0.1,0.282842712474619
11709,The Hustle: Detroit Streets,PSP,2005.0,Sports,Deep Silver,0.2645751311064591,0.0,0.0,0.1,0.282842712474619
11710,Codename: Kids Next Door: Operation S.O.D.A.,GBA,2004.0,Platform,Global Star,0.22360679774997896,0.1414213562373095,0.0,0.0,0.282842712474619
11711,Far Cry Instincts Evolution,XB,2006.0,Shooter,Ubisoft,0.2449489742783178,0.1414213562373095,0.0,0.0,0.282842712474619
11712,Pinball Hall of Fame: The Gottlieb Collection,XB,2004.0,Misc,Crave Entertainment,0.2449489742783178,0.1414213562373095,0.0,0.0,0.282842712474619
11713,Conception: Please Give Birth to My Child!,PSP,2012.0,Role-Playing,Spike,0.0,0.0,0.282842712474619,0.0,0.282842712474619
11714,WRC 5: FIA World Rally Championship,PSV,2015.0,Sports,Bigben Interactive,0.0,0.2449489742783178,0.0,0.1414213562373095,0.282842712474619
11715,Winter Sports 2011,Wii,2011.0,Sports,DTP Entertainment,0.0,0.2449489742783178,0.0,0.1,0.282842712474619
11716,Medal of Honor: Underground,GBA,2002.0,Shooter,Zoo Digital Publishing,0.22360679774997896,0.1414213562373095,0.0,0.0,0.282842712474619
11717,Baroque,Wii,2008.0,Role-Playing,Rising Star Games,0.2645751311064591,0.0,0.0,0.0,0.282842712474619
11718,Super Football,2600,1987.0,Sports,Atari,0.2645751311064591,0.0,0.0,0.0,0.282842712474619
11719,The Idolmaster: Gravure For You! Vol. 3,PS3,2011.0,Misc,Namco Bandai Games,0.0,0.0,0.282842712474619,0.0,0.282842712474619
11720,Learn Geography,DS,2009.0,Misc,DreamCatcher Interactive,0.2645751311064591,0.0,0.0,0.1,0.282842712474619
11721,Divinity II: Ego Draconis,PC,2009.0,Role-Playing,DTP Entertainment,0.1,0.22360679774997896,0.0,0.1,0.282842712474619
11722,Disaster: Day of Crisis,Wii,2008.0,Action,Nintendo,0.0,0.17320508075688773,0.2,0.0,0.282842712474619
11723,Scooby-Doo! Unmasked,XB,2005.0,Platform,THQ,0.2449489742783178,0.1414213562373095,0.0,0.0,0.282842712474619
11724,Shovel Knight,PS4,2015.0,Platform,Yacht Club Games,0.17320508075688773,0.17320508075688773,0.0,0.1,0.282842712474619
11725,SCORE International Baja 1000: The Official Game,PS3,2008.0,Racing,Activision,0.2645751311064591,0.0,0.0,0.1,0.282842712474619
11726,Driven,GC,2002.0,Racing,BAM! Entertainment,0.2449489742783178,0.1414213562373095,0.0,0.0,0.282842712474619
11727,Dynasty Warriors 3,XB,2002.0,Action,THQ,0.2449489742783178,0.1414213562373095,0.0,0.0,0.282842712474619
11728,My Fun Facts Coach,DS,2008.0,Misc,Ubisoft,0.2645751311064591,0.0,0.0,0.1,0.282842712474619
11729,Superman Returns,DS,2006.0,Action,Electronic Arts,0.2645751311064591,0.0,0.0,0.1,0.282842712474619
11730,Tennis no Oji-Sama Gyutto! DokiDoki Survival - Umi to Yama no Love Passion,DS,2011.0,Sports,Konami Digital Entertainment,0.0,0.0,0.282842712474619,0.0,0.282842712474619
11731,Nicola Kanshuu: Model Oshare * Audition Platina,3DS,2012.0,Action,Alchemist,0.0,0.0,0.282842712474619,0.0,0.282842712474619
11732,Kung Fu Panda: Legendary Warriors,Wii,2008.0,Action,Activision,0.2645751311064591,0.0,0.0,0.0,0.282842712474619
11733,MTV Music Generator 3: This Is the Remix,XB,2004.0,Misc,Codemasters,0.2449489742783178,0.1414213562373095,0.0,0.0,0.282842712474619
11734,Fairy Tail: Portable Guild 2,PSP,2011.0,Fighting,Konami Digital Entertainment,0.0,0.0,0.282842712474619,0.0,0.282842712474619
11735,Yoru no Nai Kuni,PS4,2015.0,Role-Playing,Tecmo Koei,0.0,0.0,0.282842712474619,0.0,0.282842712474619
11736,Backyard NBA Basketball,DS,2007.0,Sports,Atari,0.2645751311064591,0.0,0.0,0.1,0.2645751311064591
11737,Wizardry: Llylgamyn Saga,PS,1998.0,Role-Playing,Locus,0.0,0.0,0.2645751311064591,0.0,0.2645751311064591
11738,Party Pigs: Farmyard Games,Wii,2009.0,Misc,Data Design Interactive,0.2645751311064591,0.0,0.0,0.0,0.2645751311064591
11739,Kinnikuman Muscle Grand Prix Max 2: Tokumori,PS2,2008.0,Fighting,Namco Bandai Games,0.0,0.0,0.2645751311064591,0.0,0.2645751311064591
11740,Gale Racer,SAT,1994.0,Racing,Sega,0.0,0.0,0.2645751311064591,0.0,0.2645751311064591
11741,In The Groove,PS2,2005.0,Misc,RedOctane,0.2,0.17320508075688773,0.0,0.1,0.2645751311064591
11742,Myst,PS,1995.0,Adventure,Psygnosis,0.0,0.0,0.2645751311064591,0.0,0.2645751311064591
11743,Beat City,DS,2010.0,Misc,THQ,0.2645751311064591,0.0,0.0,0.1,0.2645751311064591
11744,Mega Man Legacy Collection,PS4,2016.0,Platform,Capcom,0.2449489742783178,0.0,0.0,0.1,0.2645751311064591
11745,AKB1/149: Love Election,PSV,2012.0,Adventure,Namco Bandai Games,0.0,0.0,0.2645751311064591,0.0,0.2645751311064591
11746,Naruto Shippuden: Gekito Ninja Taisen! EX 3,Wii,2008.0,Fighting,Takara Tomy,0.0,0.0,0.2645751311064591,0.0,0.2645751311064591
11747,Boku no Natsuyasumi Portable 2: Nazo Nazo Shimai to Chinbotsusen no Himitsu,PSP,2010.0,Adventure,Sony Computer Entertainment,0.0,0.0,0.2645751311064591,0.0,0.2645751311064591
11748,Torchlight,PC,2009.0,Role-Playing,JoWood Productions,0.0,0.2449489742783178,0.0,0.1414213562373095,0.2645751311064591
11749,Winter Sports 2: The Next Challenge,X360,2008.0,Sports,RTL,0.2449489742783178,0.1,0.0,0.1,0.2645751311064591
11750,Magic Pengel: The Quest for Color,PS2,2002.0,Role-Playing,Taito,0.2,0.17320508075688773,0.0,0.1,0.2645751311064591
11751,Super Baseball,2600,1987.0,Sports,Atari,0.2645751311064591,0.0,0.0,0.0,0.2645751311064591
11752,Jikkyou Powerful Pro Yakyuu 2011 Ketteiban,PS3,2011.0,Sports,Konami Digital Entertainment,0.0,0.0,0.2645751311064591,0.0,0.2645751311064591
11753,Formula One World Championship: Beyond the Limit,SCD,1994.0,Racing,Sega,0.0,0.0,0.2645751311064591,0.0,0.2645751311064591
11754,Hakuouki DS,DS,2010.0,Adventure,Idea Factory,0.0,0.0,0.2645751311064591,0.0,0.2645751311064591
11755,Buster Bros. Collection,PS,1997.0,Puzzle,Capcom,0.2,0.17320508075688773,0.0,0.0,0.2645751311064591
11756,Sony Computer Science Kenkyuujo Mogi Kenichirou Hakase Kanshuu: Nou ni Kaikan Aha Taiken!,PSP,2006.0,Misc,Sega,0.0,0.0,0.2645751311064591,0.0,0.2645751311064591
11758,Futurama,PS2,2003.0,Platform,SCi,0.2,0.17320508075688773,0.0,0.1,0.2645751311064591
11759,Medabots 8,3DS,2014.0,Role-Playing,Rocket Company,0.0,0.0,0.2645751311064591,0.0,0.2645751311064591
11760,The History Channel: Battle for the Pacific,PS3,2008.0,Shooter,Activision,0.2645751311064591,0.0,0.0,0.1,0.2645751311064591
11761,Famicom Mini: Hikari Shinwa: Palutena no Kagami,GBA,2004.0,Platform,Nintendo,0.0,0.0,0.2645751311064591,0.0,0.2645751311064591
11762,Rayman 3: Hoodlum Havoc,XB,2003.0,Platform,Ubisoft,0.2449489742783178,0.1414213562373095,0.0,0.0,0.2645751311064591
11763,Again,DS,2009.0,Adventure,Ackkstudios,0.2645751311064591,0.0,0.0,0.0,0.2645751311064591
11764,Momotarou Dentetsu Tag Match: Yuujou - Doryoku - Shouri no Maki!,PSP,2010.0,Misc,Hudson Soft,0.0,0.0,0.2645751311064591,0.0,0.2645751311064591
11765,Zumba Fitness Core,Wii,2012.0,Misc,505 Games,0.0,0.2645751311064591,0.0,0.1,0.2645751311064591
11766,Yoru no Nai Kuni,PSV,2015.0,Role-Playing,Tecmo Koei,0.0,0.0,0.2645751311064591,0.0,0.2645751311064591
11767,Generator Rex: Agent of Providence,PS3,2011.0,Action,Activision,0.22360679774997896,0.1,0.0,0.1,0.2645751311064591
11768,Jimmie Johnson's Anything With an Engine,PS3,2011.0,Racing,Konami Digital Entertainment,0.2645751311064591,0.0,0.0,0.1,0.2645751311064591
11769,Super Ghouls 'n Ghosts,GBA,2002.0,Platform,Capcom,0.22360679774997896,0.1414213562373095,0.0,0.0,0.2645751311064591
11770,Boxing,PS,2000.0,Fighting,Midas Interactive Entertainment,0.2,0.17320508075688773,0.0,0.0,0.2645751311064591
11771,NHL Open Ice,PS,1996.0,Sports,Midway Games,0.2,0.17320508075688773,0.0,0.0,0.2645751311064591
11772,Jewel Link Chronicles: Legend of Athena,DS,2011.0,Puzzle,GSP,0.0,0.2449489742783178,0.0,0.1,0.2645751311064591
11773,Gundam Battle Tactics,PSP,2005.0,Action,Namco Bandai Games,0.0,0.0,0.2645751311064591,0.0,0.2645751311064591
11774,Touch Detective: Nameko Shigeru,3DS,2013.0,Adventure,Success,0.0,0.0,0.2645751311064591,0.0,0.2645751311064591
11775,Aikatsu! My No.1 Stage!,3DS,2015.0,Misc,Namco Bandai Games,0.0,0.0,0.2645751311064591,0.0,0.2645751311064591
11776,Sky Gunner,PS2,2001.0,Action,Sony Computer Entertainment,0.2,0.17320508075688773,0.0,0.1,0.2645751311064591
11777,Santa Claus Is Comin' to Town!,DS,2011.0,Puzzle,Crave Entertainment,0.2645751311064591,0.0,0.0,0.1,0.2645751311064591
11778,And1 Streetball,XB,2006.0,Action,Ubisoft,0.2449489742783178,0.1414213562373095,0.0,0.0,0.2645751311064591
11779,Gladius,GC,2003.0,Strategy,Activision,0.2449489742783178,0.1,0.0,0.0,0.2645751311064591
11780,Adventure Time: Finn & Jake Investigations,3DS,2015.0,Action,Little Orbit,0.1414213562373095,0.22360679774997896,0.0,0.1,0.2645751311064591
11781,Kenka Banchou 6: Soul & Blood,3DS,2015.0,Fighting,Screenlife,0.0,0.0,0.2645751311064591,0.0,0.2645751311064591
11782,Jewel Time Deluxe,DS,2011.0,Puzzle,O-Games,0.2,0.17320508075688773,0.0,0.1,0.2645751311064591
11783,Picture Perfect Hair Salon,DS,2009.0,Simulation,505 Games,0.2645751311064591,0.0,0.0,0.1,0.2645751311064591
11784,Warriors Orochi 3,PSV,2013.0,Action,Tecmo Koei,0.0,0.0,0.2645751311064591,0.0,0.2645751311064591
11785,PhotoKano,PSV,2013.0,Adventure,Kadokawa Shoten,0.0,0.0,0.2645751311064591,0.0,0.2645751311064591
11786,Real Sound: Kaze no Riguretto,SAT,1997.0,Adventure,Warp,0.0,0.0,0.2645751311064591,0.0,0.2645751311064591
11787,Soccer Tsuku: Pro Soccer Club o Tsukurou!,PSV,2013.0,Sports,Sega,0.0,0.0,0.2645751311064591,0.0,0.2645751311064591
11788,Summon Night 4,PSP,2012.0,Role-Playing,Namco Bandai Games,0.0,0.0,0.2645751311064591,0.0,0.2645751311064591
11789,Record of Agarest War,PS3,2007.0,Role-Playing,Ghostlight,0.0,0.17320508075688773,0.17320508075688773,0.1,0.2645751311064591
11790,Overlord: Minions,DS,2009.0,Puzzle,Codemasters,0.2645751311064591,0.0,0.0,0.1,0.2645751311064591
11791,The Rub Rabbits!,DS,2005.0,Puzzle,Sega,0.17320508075688773,0.0,0.2,0.0,0.2645751311064591
11792,Margot's Word Brain,DS,2008.0,Puzzle,Zoo Games,0.2645751311064591,0.0,0.0,0.1,0.2645751311064591
11793,Saint Seiya: Brave Soldiers,PS3,2013.0,Fighting,Namco Bandai Games,0.0,0.1,0.2449489742783178,0.0,0.2645751311064591
11794,The Sims 3: Barnacle Bay,PC,2011.0,Simulation,Electronic Arts,0.2645751311064591,0.0,0.0,0.1,0.2645751311064591
11795,Winx Club,GBA,2005.0,Shooter,Konami Digital Entertainment,0.22360679774997896,0.1414213562373095,0.0,0.0,0.2645751311064591
11796,Classic Road,PS,1995.0,Sports,Victor Interactive,0.0,0.0,0.2645751311064591,0.0,0.2645751311064591
11797,Hero Bank,3DS,2014.0,Role-Playing,Sega,0.0,0.0,0.2645751311064591,0.0,0.2645751311064591
11798,The Idolm@ster: Live for You!,X360,2008.0,Misc,Namco Bandai Games,0.0,0.0,0.2645751311064591,0.0,0.2645751311064591
11799,Tokimeki Memorial Girl's Side Premium: 3rd Story,PSP,2012.0,Adventure,Konami Digital Entertainment,0.0,0.0,0.2645751311064591,0.0,0.2645751311064591
11801,Mega Man Xtreme,GB,2000.0,Platform,Capcom,0.0,0.0,0.2645751311064591,0.0,0.2645751311064591
11802,ZhuZhu Pets: Quest for Zhu,DS,2011.0,Misc,Activision,0.2645751311064591,0.0,0.0,0.1,0.2645751311064591
11803,SimCity 4: Deluxe Edition,PC,2003.0,Simulation,Electronic Arts,0.0,0.2449489742783178,0.0,0.1,0.2645751311064591
11804,Bomberman Max 2: Red Advance,GBA,2002.0,Puzzle,Vivendi Games,0.22360679774997896,0.1414213562373095,0.0,0.0,0.2645751311064591
11805,Resident Evil Zero,XOne,2016.0,Action,Capcom,0.22360679774997896,0.1414213562373095,0.0,0.1,0.2645751311064591
11806,Tropico 5,X360,2014.0,Simulation,Kalypso Media,0.17320508075688773,0.2,0.0,0.1,0.2645751311064591
11807,CSI: Dark Motives,DS,2007.0,Adventure,Ubisoft,0.22360679774997896,0.1,0.0,0.1,0.2645751311064591
11808,Speed Zone,Wii,2009.0,Racing,Bethesda Softworks,0.1,0.22360679774997896,0.0,0.1,0.2645751311064591
11809,Tomb Raider: Legend,DS,2006.0,Action,Eidos Interactive,0.2,0.1414213562373095,0.0,0.1,0.2645751311064591
11810,Godai: Elemental Force,PS2,2002.0,Action,3DO,0.2,0.17320508075688773,0.0,0.1,0.2645751311064591
11811,OK! Puzzle Stars,DS,2010.0,Puzzle,Ubisoft,0.0,0.2449489742783178,0.0,0.1,0.2645751311064591
11812,Still Life,XB,2005.0,Adventure,Microids,0.22360679774997896,0.1414213562373095,0.0,0.0,0.2645751311064591
11813,Big Mutha Truckers 2,XB,2005.0,Racing,Empire Interactive,0.22360679774997896,0.1414213562373095,0.0,0.0,0.2645751311064591
11814,Hang On GP,SAT,1995.0,Racing,Sega,0.0,0.0,0.2645751311064591,0.0,0.2645751311064591
11815,Goodbye Deponia,PC,2013.0,Adventure,Daedalic Entertainment,0.0,0.2449489742783178,0.0,0.1,0.2645751311064591
11816,Uprising X,PS,1998.0,Action,3DO,0.2,0.17320508075688773,0.0,0.0,0.2645751311064591
11817,SpongeBob's Truth or Square,X360,2009.0,Action,THQ,0.17320508075688773,0.2,0.0,0.0,0.2645751311064591
11818,Mega Man Xtreme 2,GB,2001.0,Platform,Capcom,0.0,0.0,0.2645751311064591,0.0,0.2645751311064591
11819,I-Ninja,XB,2003.0,Platform,Namco Bandai Games,0.22360679774997896,0.1414213562373095,0.0,0.0,0.2645751311064591
11820,Kengo: Legend of The 9,X360,2006.0,Fighting,Majesco Entertainment,0.2449489742783178,0.1,0.0,0.1,0.2645751311064591
11821,Sigma Harmonics,DS,2008.0,Role-Playing,Square Enix,0.0,0.0,0.2645751311064591,0.0,0.2645751311064591
11822,Kessen III,PS2,2004.0,Strategy,Tecmo Koei,0.2,0.17320508075688773,0.0,0.1,0.2645751311064591
11823,Harlem Globetrotters: World Tour,DS,2006.0,Sports,Zoo Digital Publishing,0.2645751311064591,0.0,0.0,0.1,0.2645751311064591
11824,Summon Night,DS,2008.0,Role-Playing,Banpresto,0.0,0.0,0.2645751311064591,0.0,0.2645751311064591
11825,The King of Fighters Collection: The Orochi Saga,PSP,2008.0,Fighting,Ignition Entertainment,0.2645751311064591,0.0,0.0,0.0,0.2645751311064591
11826,Aero Elite: Combat Academy,PS2,2002.0,Simulation,Sega,0.2,0.17320508075688773,0.0,0.1,0.2645751311064591
11827,You Don't Know Jack,DS,2011.0,Misc,THQ,0.2645751311064591,0.0,0.0,0.1,0.2645751311064591
11828,Damage Inc.: Pacific Squadron WWII,X360,2012.0,Simulation,Mad Catz,0.2645751311064591,0.0,0.0,0.1,0.2645751311064591
11829,Cartoon Network: Punch Time Explosion XL,X360,2011.0,Fighting,Crave Entertainment,0.2645751311064591,0.0,0.0,0.0,0.2645751311064591
11830,Wrath Unleashed,PS2,2004.0,Strategy,LucasArts,0.2,0.17320508075688773,0.0,0.1,0.2645751311064591
11831,Beyond Good & Evil,GC,2003.0,Adventure,Ubisoft,0.2449489742783178,0.1,0.0,0.0,0.2645751311064591
11832,Pong / Asteroids / Yars' Revenge,GBA,2005.0,Misc,Zoo Digital Publishing,0.22360679774997896,0.1414213562373095,0.0,0.0,0.2645751311064591
11833,Commandos 2: Men of Courage,XB,2002.0,Strategy,Eidos Interactive,0.22360679774997896,0.1414213562373095,0.0,0.0,0.2645751311064591
11834,NOëL: La Neige,PS,1998.0,Adventure,Pioneer LDC,0.0,0.0,0.2645751311064591,0.0,0.2645751311064591
11835,Busou Shinki: Battle Masters,PSP,2010.0,Action,Konami Digital Entertainment,0.0,0.0,0.2645751311064591,0.0,0.2645751311064591
11836,Roll Away,PS,1998.0,Puzzle,Sony Computer Entertainment,0.2,0.17320508075688773,0.0,0.0,0.2645751311064591
11837,Derby Jockey: Kishou e no Michi,SNES,1994.0,Sports,Asmik Corp,0.0,0.0,0.2645751311064591,0.0,0.2645751311064591
11838,Harukanaru Toki no Naka de 4,PS2,2008.0,Adventure,Tecmo Koei,0.0,0.0,0.2645751311064591,0.0,0.2645751311064591
11839,Maximum Chase,XB,2002.0,Racing,Microsoft Game Studios,0.22360679774997896,0.1414213562373095,0.0,0.0,0.2645751311064591
11840,Mugen Souls Z,PS3,2013.0,Role-Playing,Nippon Ichi Software,0.1414213562373095,0.1,0.2,0.1,0.2645751311064591
11841,Winning Post 7 2012,PS3,2012.0,Sports,Ackkstudios,0.0,0.0,0.2645751311064591,0.0,0.2645751311064591
11842,Spot Goes to Hollywood,PS,1996.0,Platform,Virgin Interactive,0.2,0.17320508075688773,0.0,0.0,0.2645751311064591
11843,Teenage Mutant Ninja Turtles: Mutants in Manhattan,PS4,2016.0,Action,Activision,0.2,0.1414213562373095,0.0,0.1,0.2645751311064591
11844,G Darius,PS,1997.0,Shooter,THQ,0.2,0.17320508075688773,0.0,0.0,0.2645751311064591
11845,Utawarerumono: Itsuwari no Kamen,PSV,2015.0,Adventure,Aqua Plus,0.0,0.0,0.2645751311064591,0.0,0.2645751311064591
11846,The Wolf Among Us,XOne,2014.0,Adventure,Telltale Games,0.22360679774997896,0.1414213562373095,0.0,0.1,0.2645751311064591
11847,Mucha Lucha! Mascaritas of the Lost Code,GBA,2003.0,Fighting,Ubisoft,0.22360679774997896,0.1414213562373095,0.0,0.0,0.2645751311064591
11848,Invizimals: The Alliance,PSV,2013.0,Action,Sony Computer Entertainment,0.0,0.22360679774997896,0.0,0.1414213562373095,0.2645751311064591
11849,Roogoo Attack!,DS,2009.0,Puzzle,SouthPeak Games,0.2645751311064591,0.0,0.0,0.0,0.2645751311064591
11850,Disney's Planes,3DS,2013.0,Simulation,Disney Interactive Studios,0.2,0.17320508075688773,0.0,0.1,0.2645751311064591
11851,Rugby League 3,Wii,2010.0,Sports,Alternative Software,0.0,0.2449489742783178,0.0,0.1,0.2645751311064591
11852,SD Gundam: Gashapon Wars,GC,2005.0,Strategy,Namco Bandai Games,0.0,0.0,0.2645751311064591,0.0,0.2645751311064591
11853,Alvin and the Chipmunks,PS2,2007.0,Misc,Brash Entertainment,0.2,0.17320508075688773,0.0,0.1,0.2645751311064591
11854,Backyard Hockey,DS,2007.0,Sports,Atari,0.2645751311064591,0.0,0.0,0.1,0.2645751311064591
11855,River King: Mystic Valley (US sales),DS,2007.0,Sports,Rising Star Games,0.2645751311064591,0.0,0.0,0.0,0.2645751311064591
11856,Romance of the Three Kingdoms XI,PS2,2007.0,Strategy,Tecmo Koei,0.0,0.0,0.2645751311064591,0.0,0.2645751311064591
11857,Digimon World Championship,DS,2008.0,Role-Playing,Namco Bandai Games,0.0,0.0,0.2645751311064591,0.0,0.2645751311064591
11858,Lupin Sansei: Shijou Saidai no Zunousen,DS,2010.0,Adventure,Namco Bandai Games,0.0,0.0,0.2645751311064591,0.0,0.2645751311064591
11859,Blood Drive,PS3,2010.0,Racing,Activision,0.2645751311064591,0.0,0.0,0.0,0.2645751311064591
11860,Model * Oshare Audition: Dream Girl,3DS,2013.0,Misc,Alchemist,0.0,0.0,0.2645751311064591,0.0,0.2645751311064591
11861,Let's Paint,Wii,2010.0,Simulation,Zoo Games,0.2645751311064591,0.0,0.0,0.0,0.2645751311064591
11862,Squishy Tank,DS,2010.0,Puzzle,Natsume,0.2645751311064591,0.0,0.0,0.0,0.2645751311064591
11863,Discovery Kids: Parrot Pals,DS,2009.0,Simulation,505 Games,0.2645751311064591,0.0,0.0,0.0,0.2645751311064591
11864,Let's Ride! Friends Forever,DS,2008.0,Adventure,THQ,0.2645751311064591,0.0,0.0,0.0,0.2645751311064591
11865,Archer Maclean's 3D Pool,GBA,2003.0,Misc,Crave Entertainment,0.22360679774997896,0.1414213562373095,0.0,0.0,0.2645751311064591
11866,Tak: The Great Juju Challenge,XB,2005.0,Platform,THQ,0.22360679774997896,0.1414213562373095,0.0,0.0,0.2645751311064591
11867,Just Dance: Disney Party 2,X360,2015.0,Action,Ubisoft,0.22360679774997896,0.1,0.0,0.1,0.2645751311064591
11868,TMNT: Mutant Melee,GC,2005.0,Fighting,Konami Digital Entertainment,0.2449489742783178,0.1,0.0,0.0,0.2645751311064591
11869,Pro Farm 1,PC,2011.0,Simulation,Excalibur Publishing,0.0,0.2449489742783178,0.0,0.1,0.2645751311064591
11870,Combat: Task Force 121,XB,2005.0,Shooter,Zoo Digital Publishing,0.22360679774997896,0.1414213562373095,0.0,0.0,0.2645751311064591
11871,Winning Eleven Playmaker 2010: Aoki Samurai no Chousen,Wii,2010.0,Sports,Konami Digital Entertainment,0.0,0.0,0.2645751311064591,0.0,0.2645751311064591
11872,Goosebumps HorrorLand,PS2,2008.0,Adventure,Scholastic Inc.,0.2,0.17320508075688773,0.0,0.1,0.2645751311064591
11873,Rugby World Cup 2015,PS3,2015.0,Sports,Ubisoft,0.0,0.2449489742783178,0.0,0.1,0.2645751311064591
11874,Exhibition Volume 4,XB,2003.0,Misc,Microsoft Game Studios,0.22360679774997896,0.1414213562373095,0.0,0.0,0.2645751311064591
11875,Petz Fantasy 3D,3DS,2011.0,Simulation,Ubisoft,0.2645751311064591,0.0,0.0,0.0,0.2645751311064591
